folder,examples,preprocess_time,fft_time,postprocess_time,baseline_time,RRE,RTE
7-scenes-redkitchen,10 39,0:00:00.089983,0:00:22.249819,0:00:00.004795,0:00:22.357910,3.8983937730439915,0.10766403895026862
7-scenes-redkitchen,11 12,0:00:00.074750,0:00:16.237288,0:00:00.005869,0:00:16.332770,3.9051635970421605,0.02215696008080877
7-scenes-redkitchen,11 13,0:00:00.072192,0:00:13.633051,0:00:00.005870,0:00:13.720639,6.232893231538178,0.19052639815622455
7-scenes-redkitchen,11 14,0:00:00.072165,0:00:12.925218,0:00:00.005934,0:00:13.012900,1.558152059600581,0.05091969292426165
7-scenes-redkitchen,11 15,0:00:00.066987,0:00:13.827669,0:00:00.005927,0:00:13.910159,4.900696589031824,0.1516223726631395
7-scenes-redkitchen,11 18,0:00:00.101809,0:00:26.637988,0:00:00.005777,0:00:26.755320,6.141840223699717,0.25226999963346225
7-scenes-redkitchen,11 19,0:00:00.088379,0:00:21.386559,0:00:00.005718,0:00:21.493676,5.45601485320765,0.2390683290202621
7-scenes-redkitchen,11 25,0:00:00.084053,0:00:20.883199,0:00:00.005822,0:00:20.988763,5.271650604901527,0.23803924247481673
7-scenes-redkitchen,11 26,0:00:00.096195,0:00:24.432286,0:00:00.005735,0:00:24.543745,9.435366314834065,0.5500860192610882
7-scenes-redkitchen,11 27,0:00:00.106762,0:00:28.764368,0:00:00.005831,0:00:28.889880,12.495352327800271,0.30217928452654
7-scenes-redkitchen,11 28,0:00:00.084457,0:00:20.339173,0:00:00.005874,0:00:20.439105,94.81605951069675,2.4685517654668145
7-scenes-redkitchen,11 37,0:00:00.093208,0:00:23.638368,0:00:00.005795,0:00:23.750403,8.956761184885888,0.5074266404902096
7-scenes-redkitchen,11 38,0:00:00.086049,0:00:18.688583,0:00:00.005796,0:00:18.793423,4.908888492368749,0.3805484582234343
7-scenes-redkitchen,11 39,0:00:00.094786,0:00:22.115544,0:00:00.005790,0:00:22.225840,9.186467593129043,0.16637993998813488
7-scenes-redkitchen,12 13,0:00:00.070255,0:00:13.703054,0:00:00.005891,0:00:13.792735,4.42029039832026,0.1295763758437082
7-scenes-redkitchen,12 14,0:00:00.071846,0:00:12.650573,0:00:00.005875,0:00:12.738932,6.764947568936425,0.1509979236751564
7-scenes-redkitchen,12 15,0:00:00.071109,0:00:13.538539,0:00:00.005773,0:00:13.624896,3.401677413417071,0.17031354492935433
7-scenes-redkitchen,12 19,0:00:00.080980,0:00:21.181902,0:00:00.005687,0:00:21.281544,6.957171533843272,0.06520832242570827
7-scenes-redkitchen,12 26,0:00:00.092738,0:00:24.256827,0:00:00.005837,0:00:24.370112,7.636447365222957,0.3983797373079774
7-scenes-redkitchen,12 27,0:00:00.104120,0:00:28.586092,0:00:00.005820,0:00:28.705549,12.512318822790293,0.14167407689755074
7-scenes-redkitchen,12 28,0:00:00.080039,0:00:20.177202,0:00:00.005881,0:00:20.276273,11.235691336114996,0.15713896028813595
7-scenes-redkitchen,12 29,0:00:00.072739,0:00:15.628314,0:00:00.005863,0:00:15.719708,11.807618815523654,0.18055049911383397
7-scenes-redkitchen,12 37,0:00:00.089759,0:00:23.509551,0:00:00.005860,0:00:23.614846,16.247014416153856,0.2273097855142575
7-scenes-redkitchen,12 40,0:00:00.082966,0:00:21.520502,0:00:00.005784,0:00:21.619114,4.343784307887036,0.20047928270141474
7-scenes-redkitchen,12 41,0:00:00.094333,0:00:23.622496,0:00:00.005904,0:00:23.732524,7.75999235415944,0.3683065225097397
7-scenes-redkitchen,12 42,0:00:00.072939,0:00:15.595329,0:00:00.005859,0:00:15.684131,5.226166983568481,0.1516793424491994
7-scenes-redkitchen,12 43,0:00:00.065651,0:00:13.192848,0:00:00.005851,0:00:13.277437,5.786312368831364,0.22504475874125815
7-scenes-redkitchen,12 44,0:00:00.061033,0:00:11.442038,0:00:00.005889,0:00:11.523744,2.863839925998417,0.0809442748987473
7-scenes-redkitchen,13 14,0:00:00.068900,0:00:12.641404,0:00:00.005816,0:00:12.725411,1.1989871723357304,0.05088753329104739
7-scenes-redkitchen,13 15,0:00:00.055870,0:00:13.108442,0:00:00.005914,0:00:13.186737,6.872176354628211,0.09707039273332843
7-scenes-redkitchen,13 26,0:00:00.084913,0:00:23.043389,0:00:00.005880,0:00:23.147000,7.585508231976315,0.21420807668597872
7-scenes-redkitchen,13 27,0:00:00.097311,0:00:28.418011,0:00:00.005795,0:00:28.534014,13.689299851337818,0.21875066293543796
7-scenes-redkitchen,13 28,0:00:00.072897,0:00:20.020792,0:00:00.005810,0:00:20.109015,11.809117777266835,0.15373359953588273
7-scenes-redkitchen,13 29,0:00:00.070906,0:00:15.502913,0:00:00.005830,0:00:15.592993,10.917087071000656,0.15371619703152023
7-scenes-redkitchen,13 40,0:00:00.076239,0:00:21.247318,0:00:00.005881,0:00:21.340414,6.287834594172278,0.24531799434821625
7-scenes-redkitchen,13 41,0:00:00.083837,0:00:23.594560,0:00:00.005832,0:00:23.697118,6.892873704305593,0.30381739805021846
7-scenes-redkitchen,13 42,0:00:00.070951,0:00:15.562233,0:00:00.005815,0:00:15.651935,3.6948102009010677,0.12274721877292143
7-scenes-redkitchen,13 43,0:00:00.069389,0:00:12.931562,0:00:00.005896,0:00:13.020423,5.346854264524336,0.1274825436413858
7-scenes-redkitchen,13 44,0:00:00.068694,0:00:11.450735,0:00:00.005860,0:00:11.534744,4.210108597032055,0.0717758818941973
7-scenes-redkitchen,13 45,0:00:00.068827,0:00:11.124080,0:00:00.005878,0:00:11.208120,6.88715539942359,0.1565567179340237
7-scenes-redkitchen,14 15,0:00:00.068262,0:00:13.426430,0:00:00.005743,0:00:13.510286,5.107250781486352,0.13008965387300853
7-scenes-redkitchen,14 19,0:00:00.073339,0:00:20.996169,0:00:00.005902,0:00:21.088375,6.72290882278599,1.774390932982945
7-scenes-redkitchen,14 25,0:00:00.073848,0:00:20.605246,0:00:00.003479,0:00:20.691961,3.836028691703707,0.14924221338845978
7-scenes-redkitchen,14 26,0:00:00.095119,0:00:24.076910,0:00:00.006128,0:00:24.187886,3.5219726486199137,0.13961354423730168
7-scenes-redkitchen,14 27,0:00:00.091554,0:00:28.381559,0:00:00.005784,0:00:28.492335,9.42257504608743,0.43285951317746724
7-scenes-redkitchen,14 28,0:00:00.071682,0:00:19.991653,0:00:00.005926,0:00:20.078893,178.02515166478082,3.3896156966849706
7-scenes-redkitchen,14 29,0:00:00.069765,0:00:15.577521,0:00:00.005990,0:00:15.663082,176.14543500975861,2.977970778618722
7-scenes-redkitchen,14 37,0:00:00.089441,0:00:23.266220,0:00:00.005777,0:00:23.371056,4.295422872665185,0.25492732124257106
7-scenes-redkitchen,14 38,0:00:00.070830,0:00:18.083598,0:00:00.005664,0:00:18.169700,5.9385875276601405,0.18903280797019023
7-scenes-redkitchen,14 39,0:00:00.074129,0:00:21.812557,0:00:00.005819,0:00:21.906044,4.703584195087332,0.17169133052802357
7-scenes-redkitchen,14 40,0:00:00.072709,0:00:21.263341,0:00:00.005809,0:00:21.355406,4.0911755726200285,0.10513315163583503
7-scenes-redkitchen,14 41,0:00:00.078536,0:00:23.497923,0:00:00.005757,0:00:23.595101,3.664916854341822,0.08953704973527334
7-scenes-redkitchen,14 42,0:00:00.070562,0:00:15.551691,0:00:00.005949,0:00:15.641814,2.860471365318521,0.08305636932103977
7-scenes-redkitchen,14 59,0:00:00.072117,0:00:16.912566,0:00:00.005885,0:00:16.999908,9.148040117218317,0.07228244051591355
7-scenes-redkitchen,15 16,0:00:00.065339,0:00:16.516208,0:00:00.005858,0:00:16.597446,6.863551505183243,0.23130800989695455
7-scenes-redkitchen,15 17,0:00:00.074579,0:00:22.764487,0:00:00.005803,0:00:22.854596,8.335685729000032,0.11123453232736707
7-scenes-redkitchen,15 18,0:00:00.084384,0:00:26.081702,0:00:00.005911,0:00:26.181626,2.9600504815288677,0.04966187267141663
7-scenes-redkitchen,15 19,0:00:00.072412,0:00:21.042152,0:00:00.005868,0:00:21.133480,3.7231100138163638,0.11746737665706106
7-scenes-redkitchen,15 20,0:00:00.081061,0:00:21.364586,0:00:00.005756,0:00:21.464561,5.770019918375491,0.3279060380507244
7-scenes-redkitchen,15 25,0:00:00.081742,0:00:20.567065,0:00:00.005855,0:00:20.664425,3.185621656294498,0.04437609318024262
7-scenes-redkitchen,15 26,0:00:00.082439,0:00:24.144279,0:00:00.005903,0:00:24.245645,6.011459362607737,0.10544685069016017
7-scenes-redkitchen,15 27,0:00:00.090409,0:00:28.437702,0:00:00.005830,0:00:28.547685,94.24654350793377,3.186856946731097
7-scenes-redkitchen,15 36,0:00:00.080231,0:00:24.439264,0:00:00.005848,0:00:24.538529,9.416823562751025,0.18183669763015906
7-scenes-redkitchen,15 37,0:00:00.078126,0:00:23.335650,0:00:00.005914,0:00:23.429136,3.7082628159564672,0.04460496750614368
7-scenes-redkitchen,15 38,0:00:00.071302,0:00:18.039563,0:00:00.005787,0:00:18.129962,5.460459230390206,0.23269383721327047
7-scenes-redkitchen,15 39,0:00:00.079211,0:00:21.895722,0:00:00.005711,0:00:21.994610,5.534336590632193,0.18304274878980475
7-scenes-redkitchen,15 59,0:00:00.064078,0:00:16.932908,0:00:00.005834,0:00:17.016966,10.442691949095904,0.45202884075639
7-scenes-redkitchen,16 17,0:00:00.087225,0:00:23.057349,0:00:00.005872,0:00:23.164047,1.9401932977495973,0.0573436758363451
7-scenes-redkitchen,16 18,0:00:00.103758,0:00:26.622216,0:00:00.005830,0:00:26.744835,2.166929470487181,0.10538989574534303
7-scenes-redkitchen,16 19,0:00:00.095381,0:00:21.483139,0:00:00.005800,0:00:21.593981,2.9272369615263094,0.16857310780578652
7-scenes-redkitchen,16 20,0:00:00.085886,0:00:21.822264,0:00:00.005745,0:00:21.927030,4.630034442728535,0.12312258904586135
7-scenes-redkitchen,16 21,0:00:00.105343,0:00:27.016505,0:00:00.005834,0:00:27.137339,1.40240668512637,0.034211487406209135
7-scenes-redkitchen,16 22,0:00:00.099245,0:00:25.177384,0:00:00.005727,0:00:25.292150,0.3316502748818148,0.6671796534786097
7-scenes-redkitchen,16 23,0:00:00.099272,0:00:25.122303,0:00:00.005918,0:00:25.240612,4.532517566363932,0.2864990635187417
7-scenes-redkitchen,16 24,0:00:00.090004,0:00:23.317113,0:00:00.005772,0:00:23.422461,5.129060310920063,0.14696585992603145
7-scenes-redkitchen,16 25,0:00:00.082680,0:00:21.027329,0:00:00.005884,0:00:21.125321,4.146484763711908,0.09195310017296837
7-scenes-redkitchen,16 26,0:00:00.095299,0:00:24.469532,0:00:00.005833,0:00:24.580447,2.2372975432590687,0.1701773380642849
7-scenes-redkitchen,16 35,0:00:00.090022,0:00:23.950328,0:00:00.005849,0:00:24.059082,6.983433197312946,0.24219258207498434
7-scenes-redkitchen,16 36,0:00:00.093467,0:00:24.872573,0:00:00.005967,0:00:24.981553,2.308906301018932,0.06858791308713799
7-scenes-redkitchen,16 37,0:00:00.091188,0:00:23.680263,0:00:00.005752,0:00:23.786940,3.5370890964391615,0.11368475912390726
7-scenes-redkitchen,16 38,0:00:00.083441,0:00:18.873985,0:00:00.005853,0:00:18.976398,1.6745942361455664,0.03723777160132827
7-scenes-redkitchen,16 39,0:00:00.088737,0:00:22.220604,0:00:00.005863,0:00:22.328108,2.4979663656093547,0.07677021789061815
7-scenes-redkitchen,16 53,0:00:00.060887,0:00:12.983539,0:00:00.005848,0:00:13.065619,4.9542042951153125,0.20885896126831327
7-scenes-redkitchen,16 54,0:00:00.086318,0:00:24.049244,0:00:00.005985,0:00:24.154445,4.409083924486016,0.16003715993941292
7-scenes-redkitchen,16 55,0:00:00.084446,0:00:19.748848,0:00:00.005931,0:00:19.849088,6.626367478441272,0.09565981733558074
7-scenes-redkitchen,16 56,0:00:00.075395,0:00:18.218066,0:00:00.005819,0:00:18.309057,87.56878851868383,1.3172261621882855
7-scenes-redkitchen,16 58,0:00:00.074246,0:00:16.515757,0:00:00.005771,0:00:16.609656,6.264481640427593,0.13332759266983218
7-scenes-redkitchen,16 59,0:00:00.072345,0:00:18.298404,0:00:00.005757,0:00:18.386072,6.087625371692985,0.1090339345090804
7-scenes-redkitchen,17 18,0:00:00.111543,0:00:25.829002,0:00:00.005711,0:00:25.959197,3.0656746189723973,0.2031176813051168
7-scenes-redkitchen,17 19,0:00:00.099834,0:00:21.654533,0:00:00.005753,0:00:21.773226,10.50080599209872,0.1420338328196847
7-scenes-redkitchen,17 20,0:00:00.109825,0:00:22.684739,0:00:00.005916,0:00:22.813991,3.5744751559708647,0.16357321927739427
7-scenes-redkitchen,17 21,0:00:00.117145,0:00:27.189171,0:00:00.005781,0:00:27.321793,3.802392624351736,0.18072231036392372
7-scenes-redkitchen,17 22,0:00:00.109937,0:00:25.489693,0:00:00.005837,0:00:25.615841,5.018166794456798,0.24685656485324825
7-scenes-redkitchen,17 23,0:00:00.113179,0:00:25.448040,0:00:00.005813,0:00:25.580891,2.872859779574773,0.13858174169646276
7-scenes-redkitchen,17 24,0:00:00.111222,0:00:23.585224,0:00:00.005843,0:00:23.712519,4.565270941077138,0.12469506079112101
7-scenes-redkitchen,17 25,0:00:00.096246,0:00:21.333487,0:00:00.005931,0:00:21.445227,13.822421240954878,0.6419910084779438
7-scenes-redkitchen,17 35,0:00:00.112796,0:00:24.206889,0:00:00.005773,0:00:24.338572,6.243294161148544,0.15858477232258913
7-scenes-redkitchen,17 36,0:00:00.111678,0:00:25.211291,0:00:00.005845,0:00:25.343790,7.227417958932701,0.16288630362269788
7-scenes-redkitchen,17 37,0:00:00.106474,0:00:23.980613,0:00:00.005985,0:00:24.102851,4.98953922875616,0.16080962263604898
7-scenes-redkitchen,17 38,0:00:00.083846,0:00:20.103237,0:00:00.005800,0:00:20.202510,7.0679921044220375,0.23385089983284105
7-scenes-redkitchen,17 39,0:00:00.105703,0:00:22.725630,0:00:00.005801,0:00:22.846894,4.705205134261364,0.13936212404586418
7-scenes-redkitchen,17 53,0:00:00.074938,0:00:13.977767,0:00:00.005778,0:00:14.068380,3.831365040755514,0.09871614115112844
7-scenes-redkitchen,17 54,0:00:00.108228,0:00:24.202517,0:00:00.005864,0:00:24.325912,3.2748983654028883,0.13407532617346385
7-scenes-redkitchen,17 55,0:00:00.098154,0:00:19.958748,0:00:00.005805,0:00:20.075817,3.7830245538479064,0.1254584877325429
7-scenes-redkitchen,17 58,0:00:00.082088,0:00:17.965032,0:00:00.005996,0:00:18.062472,5.336308341218747,0.11480489237259872
7-scenes-redkitchen,17 59,0:00:00.096110,0:00:19.493225,0:00:00.005785,0:00:19.608470,5.362527118002683,0.16912829687349523
7-scenes-redkitchen,18 19,0:00:00.109707,0:00:21.535279,0:00:00.005743,0:00:21.664277,3.5754040295545395,0.03255188431249939
7-scenes-redkitchen,18 20,0:00:00.109643,0:00:22.200794,0:00:00.005742,0:00:22.329287,2.087131009495366,0.01826611879260621
7-scenes-redkitchen,18 21,0:00:00.124198,0:00:27.106621,0:00:00.005944,0:00:27.249851,0.3317636668813328,0.05326178096822524
7-scenes-redkitchen,18 23,0:00:00.120582,0:00:25.385507,0:00:00.005733,0:00:25.521434,8.411645242231437,0.25321674421627505
7-scenes-redkitchen,18 24,0:00:00.117247,0:00:23.576826,0:00:00.005709,0:00:23.712700,7.452188326558386,0.3221778659610529
7-scenes-redkitchen,18 25,0:00:00.110961,0:00:21.212210,0:00:00.005848,0:00:21.342304,8.875937748965372,0.1776829188342921
7-scenes-redkitchen,18 26,0:00:00.123675,0:00:24.654883,0:00:00.005856,0:00:24.797420,179.21825357038676,4.0182133140779195
7-scenes-redkitchen,18 35,0:00:00.124583,0:00:24.188030,0:00:00.005689,0:00:24.331239,5.445580297043272,0.19159689210981207
7-scenes-redkitchen,18 36,0:00:00.108751,0:00:25.084887,0:00:00.005931,0:00:25.212427,5.732165575534749,0.17058670274031623
7-scenes-redkitchen,18 37,0:00:00.118425,0:00:23.847313,0:00:00.005892,0:00:23.981227,4.60889026350276,0.1515680040146319
7-scenes-redkitchen,18 38,0:00:00.110689,0:00:19.800889,0:00:00.005821,0:00:19.930760,5.436917062769912,0.16089815453473388
7-scenes-redkitchen,18 39,0:00:00.130675,0:00:22.379297,0:00:00.005790,0:00:22.528683,3.7636146790477074,0.08352015910318411
7-scenes-redkitchen,18 54,0:00:00.118807,0:00:24.275856,0:00:00.005852,0:00:24.410541,4.024030407089843,0.12570018479900824
7-scenes-redkitchen,18 59,0:00:00.101187,0:00:18.964308,0:00:00.005894,0:00:19.084562,6.546959889156228,0.12324960018648715
7-scenes-redkitchen,19 20,0:00:00.095539,0:00:22.381911,0:00:00.005729,0:00:22.498334,1.1593725373551822,0.08125942874134916
7-scenes-redkitchen,19 21,0:00:00.120415,0:00:27.130509,0:00:00.005862,0:00:27.267070,3.7626868287979747,0.07440534425106012
7-scenes-redkitchen,19 24,0:00:00.106986,0:00:23.581130,0:00:00.005812,0:00:23.706992,5.128574114128266,0.09040849564395936
7-scenes-redkitchen,19 25,0:00:00.095319,0:00:21.137681,0:00:00.005906,0:00:21.251849,5.426247782897647,0.24948590568761816
7-scenes-redkitchen,19 26,0:00:00.106972,0:00:24.730118,0:00:00.005843,0:00:24.855785,12.196366036996269,0.33071922025635586
7-scenes-redkitchen,19 36,0:00:00.104578,0:00:25.070418,0:00:00.005781,0:00:25.194177,9.305325637224277,0.38359599493919055
7-scenes-redkitchen,19 37,0:00:00.107816,0:00:23.960082,0:00:00.005827,0:00:24.086561,4.088901757178492,0.0856678691132202
7-scenes-redkitchen,19 38,0:00:00.091084,0:00:19.665046,0:00:00.005796,0:00:19.775100,4.7376794594284934,0.11829860624693073
7-scenes-redkitchen,19 39,0:00:00.091499,0:00:22.336925,0:00:00.005682,0:00:22.447157,4.563612909611809,0.12214958902256468
7-scenes-redkitchen,19 54,0:00:00.099316,0:00:24.193987,0:00:00.005977,0:00:24.309365,7.0094770289742225,0.3885301241856701
7-scenes-redkitchen,19 59,0:00:00.086392,0:00:18.909268,0:00:00.005840,0:00:19.011612,2.6860769232612793,0.050024946548910175
7-scenes-redkitchen,20 21,0:00:00.109328,0:00:27.141622,0:00:00.005767,0:00:27.266411,4.759805113807411,0.19457164931107868
7-scenes-redkitchen,20 35,0:00:00.114110,0:00:24.296862,0:00:00.005815,0:00:24.429719,13.887290146043096,0.4026485992596698
7-scenes-redkitchen,20 36,0:00:00.102560,0:00:25.035151,0:00:00.005840,0:00:25.156365,4.900718593523642,0.10914770799090764
7-scenes-redkitchen,20 39,0:00:00.097502,0:00:22.549884,0:00:00.005800,0:00:22.666976,2.9774272929824894,0.09307273568645251
7-scenes-redkitchen,21 22,0:00:00.118502,0:00:25.433499,0:00:00.005750,0:00:25.571059,1.914569860386609,0.06132763481091046
7-scenes-redkitchen,21 23,0:00:00.131034,0:00:25.365988,0:00:00.005814,0:00:25.512773,6.304387397055557,0.12269049645656824
7-scenes-redkitchen,21 24,0:00:00.129087,0:00:23.462693,0:00:00.005947,0:00:23.607813,5.493313641746736,0.14090351820630678
7-scenes-redkitchen,21 35,0:00:00.124540,0:00:24.077577,0:00:00.005876,0:00:24.217363,8.953712690768103,0.29697680860051573
7-scenes-redkitchen,21 39,0:00:00.110166,0:00:22.412667,0:00:00.005759,0:00:22.541467,4.553269625144276,0.1749251864682382
7-scenes-redkitchen,22 23,0:00:00.117385,0:00:25.328952,0:00:00.005641,0:00:25.464939,3.0043958004102906,0.0966739722355443
7-scenes-redkitchen,22 24,0:00:00.118814,0:00:23.463559,0:00:00.005881,0:00:23.601483,4.427140815362652,0.15876066595441216
7-scenes-redkitchen,22 35,0:00:00.111068,0:00:24.245544,0:00:00.005814,0:00:24.372033,7.422463224978158,0.33572478220147484
7-scenes-redkitchen,22 36,0:00:00.117561,0:00:24.998007,0:00:00.005894,0:00:25.131384,6.864686604357716,0.3038044608425924
7-scenes-redkitchen,22 54,0:00:00.114534,0:00:24.158782,0:00:00.005853,0:00:24.289458,7.279430253381191,0.2966088485381397
7-scenes-redkitchen,22 55,0:00:00.099953,0:00:19.894107,0:00:00.005842,0:00:20.009609,5.134957164322084,0.26965223670216076
7-scenes-redkitchen,23 24,0:00:00.113753,0:00:23.412114,0:00:00.005774,0:00:23.541651,2.818469827169786,0.05597135266778564
7-scenes-redkitchen,23 35,0:00:00.113374,0:00:24.197259,0:00:00.005919,0:00:24.329906,9.764120272497893,0.3581693999082556
7-scenes-redkitchen,23 36,0:00:00.120452,0:00:25.057894,0:00:00.005827,0:00:25.197511,2.728730335610798,0.013292142155459983
7-scenes-redkitchen,23 54,0:00:00.108729,0:00:24.153295,0:00:00.005876,0:00:24.281145,3.153782161938354,0.050087414617276574
7-scenes-redkitchen,23 55,0:00:00.104059,0:00:19.936686,0:00:00.005686,0:00:20.055997,5.808444553925382,0.16878505367283392
7-scenes-redkitchen,24 25,0:00:00.107447,0:00:20.768802,0:00:00.005783,0:00:20.894989,5.1635260287395175,0.17671278840875773
7-scenes-redkitchen,24 35,0:00:00.106787,0:00:23.753755,0:00:00.005731,0:00:23.879316,11.475400812809884,0.39348848552933585
7-scenes-redkitchen,24 36,0:00:00.111463,0:00:24.677150,0:00:00.006925,0:00:24.805515,8.846512377001531,0.3136987732275846
7-scenes-redkitchen,24 37,0:00:00.120399,0:00:23.522618,0:00:00.005846,0:00:23.658742,5.645321336394021,0.27857760683596156
7-scenes-redkitchen,24 54,0:00:00.108642,0:00:23.898632,0:00:00.005742,0:00:24.026754,10.2067820479971,0.4052142406922866
7-scenes-redkitchen,24 55,0:00:00.104595,0:00:19.384923,0:00:00.005802,0:00:19.505538,7.678470929542089,0.2786059137857092
7-scenes-redkitchen,24 59,0:00:00.094487,0:00:17.354431,0:00:00.004825,0:00:17.466662,8.365116779631752,0.354650032510633
7-scenes-redkitchen,25 26,0:00:00.098515,0:00:24.588994,0:00:00.005705,0:00:24.703286,4.033819800268423,0.12906229529388644
7-scenes-redkitchen,25 35,0:00:00.101783,0:00:23.950022,0:00:00.005873,0:00:24.070803,178.46425108577023,3.925217723544667
7-scenes-redkitchen,25 36,0:00:00.103686,0:00:24.912675,0:00:00.005809,0:00:25.035354,10.135620141419059,0.24103416625992843
7-scenes-redkitchen,25 37,0:00:00.106793,0:00:23.760351,0:00:00.005926,0:00:23.886072,5.05013000360891,0.11301269164658752
7-scenes-redkitchen,25 38,0:00:00.091621,0:00:18.919654,0:00:00.005754,0:00:19.027048,13.01078334676325,0.42643578162740037
7-scenes-redkitchen,25 39,0:00:00.114658,0:00:22.213620,0:00:00.005816,0:00:22.344036,8.884317611746324,0.21338626452621698
7-scenes-redkitchen,25 53,0:00:00.070210,0:00:13.056945,0:00:00.005900,0:00:13.142822,8.3312840808634,0.30166469767957477
